user_id,obs_txn_count,total_volume,avg_transaction_amount,median_transaction_amount,std_transaction_amount,max_transaction_amount,min_transaction_amount,cv_transaction_amount,pct_transfers,pct_debits,pct_cashouts,pct_payments,avg_hours_between_txns,pct_weekend_txns,pct_night_txns,pct_early_morning_txns,avg_balance,min_balance,max_balance,balance_volatility,pct_low_balance_txns,total_fees_paid,avg_fees_per_txn,pct_txns_with_fees,unique_recipients,recipient_concentration,unique_txn_types,account_age_days,transactions_per_day
USER_000066,93.0,2475.348657589407,26.616652232144162,13.04,34.970709671146466,188.19383487285563,0.1652371212887065,1.3138658222732216,0.3763440860215054,0.26881720430107525,0.08602150537634409,0.13978494623655913,10.225509312007851,0.26881720430107525,0.08602150537634409,0.021505376344086023,104.7259139784946,11.55,467.95,106.29098279923515,0.1827956989247312,0.0,0.0,0.0,33.0,0.0967741935483871,6.0,39.0,2.3846153846153846
USER_000067,92.0,2758.6586032626337,29.985419600680803,13.165,42.75653829438893,196.2350459739298,0.3332473583193689,1.425910954850142,0.4891304347826087,0.22826086956521738,0.021739130434782608,0.16304347826086957,4.365112817335164,0.20652173913043478,0.13043478260869565,0.13043478260869565,175.1391304347826,82.37,388.8,77.57745888277131,0.0,0.0,0.0,0.0,29.0,0.09782608695652174,6.0,16.0,5.75
USER_000068,91.0,2156.7818803531914,23.700899784101004,11.03,33.1902927252334,177.86447082964537,0.94,1.4003811259308414,0.37362637362637363,0.21978021978021978,0.0989010989010989,0.1978021978021978,9.471836944700618,0.3516483516483517,0.04395604395604396,0.02197802197802198,96.53648351648356,29.12,238.52,57.08763116421448,0.0,0.0,0.0,0.0,33.0,0.07692307692307693,6.0,35.0,2.6
USER_000069,107.0,3958.8633748571747,36.9987231295063,17.76,43.83072036987411,182.66870539178436,1.23,1.1846549465086627,0.34579439252336447,0.3364485981308411,0.028037383177570093,0.102803738317757,8.865355818013626,0.3177570093457944,0.27102803738317754,0.018691588785046728,156.55551401869158,58.72,336.34,57.22575660756932,0.0,0.0,0.0,0.0,34.0,0.09345794392523364,8.0,39.0,2.7435897435897436
USER_000070,121.0,3591.2568111444957,29.67980835656608,13.06,39.361806871022644,179.09989686381795,0.67,1.3262149943200225,0.48760330578512395,0.2809917355371901,0.008264462809917356,0.10743801652892562,13.85853419864815,0.2809917355371901,0.01652892561983471,0.01652892561983471,141.65198347107437,65.73,308.55,59.474992778755826,0.0,0.0,0.0,0.0,42.0,0.08264462809917356,6.0,69.0,1.7536231884057971
USER_000071,103.0,2755.326768103158,26.750745321389882,11.89,38.78021618042853,189.23975326167096,0.77,1.4496873157930255,0.5533980582524272,0.14563106796116504,0.08737864077669903,0.11650485436893204,9.631502122042484,0.3786407766990291,0.0,0.04854368932038835,182.12796116504856,85.07,429.44,82.44971413830781,0.0,0.0,0.0,0.0,32.0,0.10679611650485436,6.0,40.0,2.575
USER_000072,105.0,3183.121184917987,30.31543985636178,14.35,40.77965337733732,193.6298282476975,0.5,1.3451776906604769,0.5238095238095238,0.19047619047619047,0.05714285714285714,0.10476190476190476,12.991530019495196,0.2857142857142857,0.01904761904761905,0.0380952380952381,148.51114285714286,51.05,448.96,106.02332133068182,0.0,0.0,0.0,0.0,37.0,0.06666666666666667,6.0,56.0,1.875
USER_000073,92.0,3327.921706318843,36.173062025204814,15.61770103448783,45.31355289414553,196.03540206897569,0.2992138659996648,1.2526877835935417,0.44565217391304346,0.17391304347826086,0.07608695652173914,0.06521739130434782,12.726021837542735,0.32608695652173914,0.021739130434782608,0.05434782608695652,83.98630434782608,5.0,246.22,71.89957363913065,0.2717391304347826,0.0,0.0,0.0,31.0,0.08695652173913043,8.0,48.0,1.9166666666666667
USER_000074,86.0,2446.0951971591403,28.44296740882721,17.005,39.959684376045836,190.44188536981645,0.1363007848759707,1.404905606425736,0.32558139534883723,0.29069767441860467,0.05813953488372093,0.22093023255813954,10.07153086444771,0.18604651162790697,0.03488372093023256,0.11627906976744186,140.84593023255815,61.37,310.37,64.4982083541023,0.0,0.0,0.0,0.0,24.0,0.11627906976744186,6.0,35.0,2.4571428571428573
USER_000075,104.0,3716.0466990576506,35.73121826016972,18.82,43.744387325493385,199.21529644527317,1.19,1.2242624084904516,0.4423076923076923,0.25961538461538464,0.0,0.17307692307692307,9.37295115012136,0.34615384615384615,0.25961538461538464,0.16346153846153846,196.23990384615385,72.03,569.88,128.46085552012153,0.0,0.0,0.0,0.0,40.0,0.07692307692307693,7.0,40.0,2.6
USER_000076,111.0,3889.9159228211884,35.04428759298368,13.48,47.39827753059858,197.5018731717491,0.72,1.3525250700227767,0.45045045045045046,0.21621621621621623,0.02702702702702703,0.17117117117117117,15.297499985520203,0.21621621621621623,0.018018018018018018,0.0,149.23306306306304,85.42,282.92,51.2177598600115,0.0,0.0,0.0,0.0,35.0,0.06306306306306306,6.0,70.0,1.5857142857142856
USER_000077,110.0,2958.7895207088077,26.898086551898253,12.035,39.55429438957375,190.26476209768185,0.0083709815138917,1.4705244669822926,0.42727272727272725,0.17272727272727273,0.06363636363636363,0.18181818181818182,21.841174975917433,0.3,0.2545454545454545,0.00909090909090909,162.10500000000002,72.11,279.4,56.914728197363964,0.0,2.1799999999999997,0.019818181818181815,0.07272727272727272,40.0,0.06363636363636363,8.0,99.0,1.1111111111111112
USER_000078,107.0,2731.6787826010745,25.529708248608173,13.23,36.347890467485435,191.3685825172048,0.86,1.423748760210256,0.3925233644859813,0.19626168224299065,0.018691588785046728,0.22429906542056074,10.167829928304506,0.4485981308411215,0.2616822429906542,0.04672897196261682,155.53205607476636,27.18,420.0,85.0294809667125,0.0,0.0,0.0,0.0,39.0,0.07476635514018691,8.0,44.0,2.4318181818181817
USER_000079,103.0,3506.0147968933793,34.03897861061533,11.91,52.09644903133412,320.7796514114757,0.630221009095564,1.530493897225442,0.3883495145631068,0.27184466019417475,0.019417475728155338,0.17475728155339806,9.67134397988562,0.2621359223300971,0.038834951456310676,0.1553398058252427,153.3083495145631,80.4,401.18,63.49020151508154,0.0,0.0,0.0,0.0,27.0,0.0970873786407767,6.0,41.0,2.5121951219512195
USER_000080,120.0,4079.4165706206813,33.995138088505676,15.559999999999999,44.88126210626336,193.52330251381645,0.1993914388061028,1.3202259096408395,0.4083333333333333,0.2,0.06666666666666667,0.15,1.787509977700747,0.49166666666666664,0.058333333333333334,0.06666666666666667,145.3903333333333,50.0,271.04,56.34144257248353,0.0,0.0,0.0,0.0,34.0,0.09166666666666666,8.0,8.0,15.0
USER_000081,100.0,3117.4968861069406,31.174968861069406,17.56453925766933,40.96043082722554,195.98341815499165,1.38,1.3138884279167955,0.47,0.19,0.04,0.16,8.309321606978115,0.31,0.12,0.09,92.88190000000003,30.27,226.51,51.74590841571609,0.0,2.0700000000000003,0.020700000000000003,0.06,37.0,0.09,6.0,34.0,2.9411764705882355
USER_000082,110.0,4419.2051399598495,40.17459218145318,18.02979638694852,47.50598912607804,182.87122492432823,1.58,1.1824883974306886,0.37272727272727274,0.2,0.08181818181818182,0.19090909090909092,12.309841705583587,0.2545454545454545,0.0,0.0,125.62463636363636,51.15,234.03,56.31907621931339,0.0,0.0,0.0,0.0,39.0,0.07272727272727272,6.0,55.0,2.0
USER_000083,94.0,3665.7321780397283,38.997150830209875,21.47,41.78166722005837,187.0697519588012,7.105427357601002e-15,1.071403072546813,0.425531914893617,0.2127659574468085,0.02127659574468085,0.1595744680851064,6.495898953894863,0.23404255319148937,0.19148936170212766,0.05319148936170213,112.44702127659575,45.05,288.52,60.64680455605025,0.0,1.99,0.021170212765957448,0.07446808510638298,34.0,0.0851063829787234,6.0,25.0,3.76
USER_000084,94.0,2689.321484711009,28.60980302884052,13.82,38.984137678710624,188.61130423850275,0.4513042385027148,1.3626146827859007,0.40425531914893614,0.1595744680851064,0.06382978723404255,0.19148936170212766,6.983398234435484,0.26595744680851063,0.0,0.010638297872340425,162.4191489361702,59.02,278.51,53.562961196811436,0.0,0.0,0.0,0.0,31.0,0.07446808510638298,8.0,27.0,3.4814814814814814
USER_000085,108.0,3704.31327894987,34.29919702731361,18.98,40.14597077392253,180.25311248075909,3.552713678800501e-15,1.1704638666016856,0.5,0.19444444444444445,0.05555555555555555,0.05555555555555555,2.371097918714953,0.05555555555555555,0.037037037037037035,0.05555555555555555,91.95888888888891,24.37,205.94,56.60149747586987,0.0,0.0,0.0,0.0,37.0,0.06481481481481481,7.0,10.0,10.8
USER_000086,96.0,3037.8618231336823,31.644393990975857,18.97,41.804287606303475,197.01450481376963,1.0658141036401504e-14,1.3210645657561004,0.4375,0.22916666666666666,0.041666666666666664,0.11458333333333333,3.1742231154649123,0.1875,0.0625,0.0625,121.11958333333332,29.03,325.34,70.8754555974094,0.0,0.0,0.0,0.0,36.0,0.07291666666666667,8.0,12.0,8.0
USER_000087,91.0,3841.6119768745625,42.21551622939079,21.97594635087249,48.08631496367588,189.49958083198803,3.55,1.1390673207070199,0.38461538461538464,0.1978021978021978,0.10989010989010989,0.15384615384615385,12.036730253882716,0.31868131868131866,0.04395604395604396,0.06593406593406594,116.10791208791208,40.75,230.25,56.86724393056914,0.0,0.0,0.0,0.0,37.0,0.12087912087912088,6.0,45.0,2.022222222222222
USER_000088,82.0,2262.0187054158378,27.585593968485828,10.100000000000001,43.38389988998828,188.4282520170329,1.7763568394002505e-15,1.5727013143001618,0.5,0.24390243902439024,0.04878048780487805,0.10975609756097561,20.712162080034293,0.2926829268292683,0.07317073170731707,0.012195121951219513,89.9440243902439,11.24,199.67,59.59441076741549,0.15853658536585366,0.75,0.009146341463414634,0.036585365853658534,28.0,0.08536585365853659,6.0,69.0,1.1884057971014492
USER_000089,104.0,2366.5769568359137,22.755547661883785,10.628119809193196,37.34733468782246,192.28394791270583,0.5,1.6412408632282822,0.40384615384615385,0.375,0.04807692307692308,0.0673076923076923,13.553357539266452,0.2403846153846154,0.009615384615384616,0.057692307692307696,157.24336538461537,67.38,447.34,72.55261857010925,0.0,3.56,0.03423076923076923,0.04807692307692308,44.0,0.07692307692307693,8.0,58.0,1.793103448275862
USER_000090,104.0,2658.053746321707,25.558209099247183,7.225,41.14967399769836,180.4499794204096,0.299979420409656,1.6100374575505927,0.47115384615384615,0.27884615384615385,0.057692307692307696,0.10576923076923077,8.900572056076053,0.25,0.04807692307692308,0.057692307692307696,185.54057692307694,86.29,393.68,77.16003254901399,0.0,1.75,0.016826923076923076,0.0673076923076923,36.0,0.0673076923076923,6.0,38.0,2.736842105263158
USER_000091,103.0,2732.0899320905933,26.52514497175333,12.72,36.58682953479781,178.50874382836443,0.5,1.379326279790711,0.24271844660194175,0.30097087378640774,0.08737864077669903,0.27184466019417475,3.5895646651416127,0.30097087378640774,0.019417475728155338,0.0,133.70485436893205,34.6,410.91,86.46450622647646,0.0,0.0,0.0,0.0,31.0,0.07766990291262135,6.0,15.0,6.866666666666666
USER_000092,124.0,3153.8948144177716,25.43463560014332,11.26,38.05947678437056,197.6504705777541,0.84,1.496364146225712,0.3064516129032258,0.3870967741935484,0.024193548387096774,0.16129032258064516,1.7685498870912375,0.25,0.07258064516129033,0.0,172.73233870967744,60.45,297.49,61.323773637840944,0.0,0.0,0.0,0.0,34.0,0.08064516129032258,8.0,9.0,13.777777777777779
USER_000093,108.0,3117.48472938396,28.865599346147775,16.47,36.6419083059735,187.08034187354352,0.54,1.2693971071438537,0.3425925925925926,0.3148148148148148,0.09259259259259259,0.08333333333333333,13.935861497972484,0.2962962962962963,0.23148148148148148,0.08333333333333333,123.51564814814813,8.85,405.45,74.93660437514441,0.018518518518518517,0.0,0.0,0.0,31.0,0.06481481481481481,8.0,62.0,1.7419354838709677
USER_000094,96.0,2877.697479329385,29.976015409681093,13.62850108515835,39.46608615940301,194.5308243121483,0.81,1.3165888000797128,0.4895833333333333,0.25,0.03125,0.125,12.052047944769008,0.23958333333333334,0.17708333333333334,0.20833333333333334,190.14312499999997,68.08,668.27,133.06888403191786,0.0,0.0,0.0,0.0,34.0,0.08333333333333333,6.0,47.0,2.0425531914893615
USER_000095,84.0,2938.695697551299,34.98447258989641,15.395,42.57665407846364,184.91888516682727,0.61,1.217015748031024,0.2857142857142857,0.39285714285714285,0.0,0.09523809523809523,18.869624217560244,0.2976190476190476,0.047619047619047616,0.0,173.02273809523808,22.65,346.2,76.76215157288945,0.0,0.0,0.0,0.0,26.0,0.09523809523809523,7.0,65.0,1.2923076923076924
USER_000096,120.0,3967.672600937949,33.06393834114957,15.184999999999999,40.68266458284749,195.32253147980188,2.39,1.2304240397223358,0.525,0.18333333333333332,0.025,0.1,3.273868074563492,0.19166666666666668,0.15,0.05,161.20433333333332,68.34,463.55,77.69363423880037,0.0,1.0,0.008333333333333333,0.03333333333333333,44.0,0.075,8.0,16.0,7.5
USER_000097,116.0,3498.936521339255,30.163245873614265,16.1,39.895376845104195,197.1171808206631,0.2744584983612697,1.3226486636175734,0.4396551724137931,0.29310344827586204,0.05172413793103448,0.07758620689655173,9.512359362444444,0.35344827586206895,0.1206896551724138,0.1724137931034483,108.07758620689656,5.0,451.51,91.64828511520399,0.12931034482758622,2.0,0.017241379310344827,0.0603448275862069,44.0,0.06896551724137931,8.0,45.0,2.577777777777778
USER_000098,95.0,3166.381825351719,33.3303350037023,20.34,38.87768497146302,188.698621117621,2.67,1.1664354698848518,0.4105263157894737,0.28421052631578947,0.042105263157894736,0.11578947368421053,1.6064608024556737,0.3263157894736842,0.010526315789473684,0.06315789473684211,131.85,57.73,395.11,64.98993527642602,0.0,2.5,0.02631578947368421,0.07368421052631578,37.0,0.06315789473684211,6.0,6.0,15.833333333333334
USER_000099,108.0,5129.744907311924,47.49763803066597,25.634999999999998,51.5371075048242,194.18004481290748,0.365843202428735,1.0850456915678675,0.4537037037037037,0.19444444444444445,0.018518518518518517,0.10185185185185185,3.4280501877985463,0.3611111111111111,0.14814814814814814,0.009259259259259259,141.36898148148146,47.15,297.26,58.0791667079942,0.0,11.790000000000001,0.10916666666666668,0.046296296296296294,38.0,0.06481481481481481,8.0,15.0,7.2
USER_000100,99.0,2458.5391132840123,24.833728417010224,11.38,31.860110537072185,134.94141536640404,0.3956434485531943,1.282937060520044,0.5050505050505051,0.16161616161616163,0.050505050505050504,0.1717171717171717,7.183648104540815,0.25252525252525254,0.0707070707070707,0.050505050505050504,118.87323232323232,53.32,327.48,59.373655444768154,0.0,0.0,0.0,0.0,38.0,0.08080808080808081,6.0,29.0,3.413793103448276
USER_000101,128.0,3579.583417713604,27.96549545088753,15.094999999999999,41.47277436117109,251.55,1.15,1.4829980192557213,0.46875,0.1640625,0.0703125,0.171875,10.448223287340332,0.3359375,0.0546875,0.0625,187.584453125,83.27,493.92,97.47595108868369,0.0,2.42,0.01890625,0.0703125,40.0,0.0546875,8.0,55.0,2.327272727272727
USER_000102,113.0,3028.859278357464,26.804064410243043,12.86,38.83957338433466,185.56018759815709,3.552713678800501e-15,1.449018058973635,0.49557522123893805,0.17699115044247787,0.04424778761061947,0.17699115044247787,14.15141344902778,0.25663716814159293,0.1504424778761062,0.017699115044247787,92.71283185840709,10.34,253.81,59.142981975116676,0.168141592920354,0.0,0.0,0.0,52.0,0.05309734513274336,6.0,66.0,1.7121212121212122
USER_000103,92.0,3168.82727182439,34.44377469374337,15.17,44.10224263547033,188.51576033279568,0.5,1.2804125862396085,0.391304347826087,0.1956521739130435,0.07608695652173914,0.14130434782608695,7.365343793137973,0.29347826086956524,0.0,0.0,157.45815217391305,44.12,320.37,69.24244336013918,0.0,0.0,0.0,0.0,39.0,0.06521739130434782,8.0,27.0,3.4074074074074074
USER_000104,123.0,5569.897540500798,45.2837198414699,23.35,49.970268167491675,197.501773613464,0.71,1.1034930068119078,0.35772357723577236,0.2601626016260163,0.024390243902439025,0.13008130081300814,2.013675284556011,0.2032520325203252,0.016260162601626018,0.04065040650406504,97.39975609756098,5.0,342.87,66.28939137566746,0.032520325203252036,0.0,0.0,0.0,28.0,0.11382113821138211,8.0,10.0,12.3
USER_000105,112.0,2824.9107581723856,25.222417483682015,14.55,32.800206760355366,183.1158095523352,0.61,1.3004386586486367,0.375,0.25892857142857145,0.07142857142857142,0.13392857142857142,5.244102391313814,0.375,0.03571428571428571,0.08928571428571429,135.54482142857142,13.36,519.12,93.24964850289662,0.017857142857142856,0.0,0.0,0.0,34.0,0.08928571428571429,8.0,24.0,4.666666666666667
USER_000106,110.0,3209.2077293683533,29.174615721530483,10.955,40.07286035455477,175.67634332942055,0.5,1.3735522941260723,0.41818181818181815,0.21818181818181817,0.01818181818181818,0.20909090909090908,20.97532725477064,0.2909090909090909,0.22727272727272727,0.0,124.34818181818177,63.98,240.51,49.42065909402403,0.0,2.16,0.01963636363636364,0.05454545454545454,38.0,0.07272727272727272,6.0,95.0,1.1578947368421053
USER_000107,107.0,4735.468102595046,44.256711239206034,25.02,50.5199553221106,199.199209006608,0.7122014386369919,1.141520775211966,0.37383177570093457,0.19626168224299065,0.07476635514018691,0.18691588785046728,6.670281131548744,0.2523364485981308,0.028037383177570093,0.04672897196261682,95.62084112149533,10.67,226.4,59.352434359343505,0.009345794392523364,0.0,0.0,0.0,32.0,0.08411214953271028,8.0,29.0,3.689655172413793
USER_000108,83.0,2333.216895854171,28.111046938002062,15.1,38.28826215962067,179.08323626716748,1.83,1.3620361505590348,0.39759036144578314,0.18072289156626506,0.0963855421686747,0.14457831325301204,3.0303917439905153,0.3493975903614458,0.07228915662650602,0.0,134.51144578313256,61.11,248.53,51.71076177402605,0.0,0.0,0.0,0.0,25.0,0.13253012048192772,8.0,10.0,8.3
USER_000109,117.0,2520.7381441525704,21.544770462842482,9.33,37.89968803194123,178.47110755434807,0.71,1.759113103446867,0.3076923076923077,0.358974358974359,0.05128205128205128,0.19658119658119658,13.84209641177203,0.2905982905982906,0.03418803418803419,0.07692307692307693,263.837264957265,75.09,679.42,188.58420163940642,0.0,0.0,0.0,0.0,35.0,0.07692307692307693,8.0,66.0,1.7727272727272727
USER_000110,94.0,2630.6428012487627,27.98556171541237,13.969999999999999,38.16123604071087,194.50126255520183,1.62,1.363604433914024,0.2872340425531915,0.35106382978723405,0.0851063829787234,0.0851063829787234,12.666898994106932,0.3191489361702128,0.09574468085106383,0.031914893617021274,141.1126595744681,39.37,298.41,56.95494907410068,0.0,0.0,0.0,0.0,31.0,0.07446808510638298,8.0,49.0,1.9183673469387754
USER_000111,97.0,2495.827009296291,25.73017535357001,10.96,39.94315479613071,196.4554862385901,0.98,1.5523856424316471,0.4536082474226804,0.30927835051546393,0.061855670103092786,0.08247422680412371,10.78550189600984,0.28865979381443296,0.010309278350515464,0.010309278350515464,113.2118556701031,19.42,429.45,95.12869267175539,0.09278350515463918,1.27,0.013092783505154639,0.030927835051546393,31.0,0.1134020618556701,6.0,43.0,2.255813953488372
