user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,gen_txn_count
USER_000585,responsible_borrower,4,0,122.0703125,105
USER_000586,responsible_borrower,4,0,122.0703125,116
USER_000587,non_borrower,0,-1,0.0,100
USER_000588,non_borrower,0,-1,0.0,89
USER_000589,responsible_borrower,3,1,78.125,90
USER_000590,non_borrower,0,-1,0.0,97
USER_000591,risky_borrower,6,1,50.0,117
USER_000592,risky_borrower,4,1,50.0,100
USER_000593,non_borrower,0,-1,0.0,98
USER_000594,non_borrower,0,-1,0.0,109
USER_000595,responsible_borrower,2,0,78.125,93
USER_000596,responsible_borrower,4,0,122.0703125,108
USER_000597,risky_borrower,6,1,50.0,104
USER_000598,non_borrower,0,-1,0.0,110
USER_000599,non_borrower,0,-1,0.0,105
USER_000600,responsible_borrower,4,0,122.0703125,115
USER_000601,non_borrower,0,-1,0.0,93
USER_000602,occasional_borrower,1,0,62.5,99
USER_000603,defaulter,1,2,50.0,124
USER_000604,occasional_borrower,1,1,50.0,101
USER_000605,responsible_borrower,3,1,78.125,106
USER_000606,non_borrower,0,-1,0.0,85
USER_000607,non_borrower,0,-1,0.0,93
USER_000608,non_borrower,0,-1,0.0,111
USER_000609,non_borrower,0,-1,0.0,92
USER_000610,non_borrower,0,-1,0.0,105
USER_000611,risky_borrower,4,2,50.0,119
USER_000612,non_borrower,0,-1,0.0,118
USER_000613,defaulter,1,2,50.0,105
USER_000614,responsible_borrower,3,0,97.65625,119
USER_000615,non_borrower,0,-1,0.0,88
USER_000616,responsible_borrower,4,0,122.0703125,106
USER_000617,non_borrower,0,-1,0.0,106
USER_000618,non_borrower,0,-1,0.0,98
USER_000619,responsible_borrower,3,1,78.125,88
USER_000620,non_borrower,0,-1,0.0,89
USER_000621,non_borrower,0,-1,0.0,108
USER_000622,responsible_borrower,2,1,62.5,112
USER_000623,occasional_borrower,1,1,50.0,96
USER_000624,non_borrower,0,-1,0.0,126
USER_000625,responsible_borrower,2,1,62.5,102
USER_000626,responsible_borrower,3,1,78.125,123
USER_000627,occasional_borrower,2,0,78.125,91
USER_000628,risky_borrower,1,2,50.0,115
USER_000629,non_borrower,0,-1,0.0,98
USER_000630,non_borrower,0,-1,0.0,100
USER_000631,non_borrower,0,-1,0.0,106
USER_000632,responsible_borrower,3,0,97.65625,100
USER_000633,responsible_borrower,3,0,97.65625,107
USER_000634,responsible_borrower,4,1,97.65625,106
USER_000635,non_borrower,0,-1,0.0,101
USER_000636,occasional_borrower,2,1,50.0,108
USER_000637,responsible_borrower,3,0,97.65625,89
USER_000638,non_borrower,0,-1,0.0,96
USER_000639,non_borrower,0,-1,0.0,115
USER_000640,risky_borrower,1,2,50.0,89
USER_000641,responsible_borrower,3,0,97.65625,100
USER_000642,risky_borrower,4,1,50.0,101
USER_000643,non_borrower,0,-1,0.0,94
USER_000644,occasional_borrower,2,0,78.125,97
USER_000645,responsible_borrower,3,0,97.65625,122
USER_000646,defaulter,1,2,50.0,90
USER_000647,responsible_borrower,2,1,62.5,105
USER_000648,non_borrower,0,-1,0.0,101
USER_000649,non_borrower,0,-1,0.0,103
USER_000650,non_borrower,0,-1,0.0,115
USER_000651,non_borrower,0,-1,0.0,89
USER_000652,responsible_borrower,3,1,78.125,105
USER_000653,non_borrower,0,-1,0.0,98
USER_000654,non_borrower,0,-1,0.0,96
USER_000655,responsible_borrower,4,0,122.0703125,102
USER_000656,responsible_borrower,3,0,97.65625,98
USER_000657,non_borrower,0,-1,0.0,110
USER_000658,responsible_borrower,4,1,78.125,113
USER_000659,responsible_borrower,2,0,78.125,108
USER_000660,non_borrower,0,-1,0.0,102
USER_000661,non_borrower,0,-1,0.0,92
USER_000662,occasional_borrower,2,0,78.125,115
USER_000663,risky_borrower,5,1,50.0,117
USER_000664,responsible_borrower,4,0,122.0703125,104
USER_000665,occasional_borrower,1,2,50.0,105
USER_000666,non_borrower,0,-1,0.0,116
USER_000667,non_borrower,0,-1,0.0,94
USER_000668,non_borrower,0,-1,0.0,117
USER_000669,responsible_borrower,2,0,78.125,88
USER_000670,non_borrower,0,-1,0.0,90
USER_000671,responsible_borrower,4,1,97.65625,88
USER_000672,non_borrower,0,-1,0.0,98
USER_000673,risky_borrower,4,2,50.0,117
USER_000674,non_borrower,0,-1,0.0,107
USER_000675,responsible_borrower,4,1,97.65625,118
USER_000676,non_borrower,0,-1,0.0,101
USER_000677,occasional_borrower,1,0,62.5,108
USER_000678,non_borrower,0,-1,0.0,111
USER_000679,responsible_borrower,4,0,122.0703125,99
USER_000680,occasional_borrower,2,1,62.5,118
USER_000681,responsible_borrower,4,0,122.0703125,90
USER_000682,non_borrower,0,-1,0.0,93
USER_000683,non_borrower,0,-1,0.0,103
USER_000684,non_borrower,0,-1,0.0,93
USER_000685,non_borrower,0,-1,0.0,87
USER_000686,risky_borrower,4,2,50.0,107
USER_000687,non_borrower,0,-1,0.0,115
USER_000688,occasional_borrower,1,0,62.5,92
USER_000689,risky_borrower,6,2,50.0,107
USER_000690,defaulter,1,2,50.0,106
USER_000691,responsible_borrower,2,0,78.125,108
USER_000692,occasional_borrower,2,1,62.5,115
USER_000693,responsible_borrower,2,0,78.125,107
USER_000694,occasional_borrower,1,0,62.5,101
USER_000695,responsible_borrower,3,1,62.5,106
USER_000696,non_borrower,0,-1,0.0,97
USER_000697,responsible_borrower,2,0,78.125,92
USER_000698,responsible_borrower,2,0,78.125,98
USER_000699,risky_borrower,5,2,50.0,110
USER_000700,responsible_borrower,3,1,78.125,87
USER_000701,non_borrower,0,-1,0.0,81
USER_000702,responsible_borrower,2,0,78.125,99
USER_000703,occasional_borrower,1,0,62.5,97
USER_000704,non_borrower,0,-1,0.0,98
USER_000705,non_borrower,0,-1,0.0,110
USER_000706,non_borrower,0,-1,0.0,110
USER_000707,responsible_borrower,4,0,122.0703125,117
USER_000708,responsible_borrower,4,0,122.0703125,96
USER_000709,non_borrower,0,-1,0.0,99
USER_000710,occasional_borrower,1,0,62.5,98
USER_000711,occasional_borrower,2,1,62.5,108
USER_000712,non_borrower,0,-1,0.0,116
USER_000713,non_borrower,0,-1,0.0,96
USER_000714,non_borrower,0,-1,0.0,82
USER_000715,responsible_borrower,2,1,62.5,111
USER_000716,non_borrower,0,-1,0.0,107
USER_000717,non_borrower,0,-1,0.0,93
USER_000718,risky_borrower,4,2,50.0,105
USER_000719,responsible_borrower,2,1,62.5,110
USER_000720,risky_borrower,5,1,50.0,109
USER_000721,non_borrower,0,-1,0.0,113
USER_000722,non_borrower,0,-1,0.0,88
USER_000723,occasional_borrower,1,0,62.5,111
USER_000724,non_borrower,0,-1,0.0,95
USER_000725,non_borrower,0,-1,0.0,101
USER_000726,non_borrower,0,-1,0.0,124
USER_000727,non_borrower,0,-1,0.0,103
USER_000728,defaulter,1,2,50.0,97
USER_000729,risky_borrower,2,2,50.0,124
USER_000730,non_borrower,0,-1,0.0,90
USER_000731,non_borrower,0,-1,0.0,96
USER_000732,occasional_borrower,1,0,62.5,90
USER_000733,responsible_borrower,3,0,97.65625,103
USER_000734,non_borrower,0,-1,0.0,99
USER_000735,risky_borrower,5,1,50.0,102
USER_000736,responsible_borrower,3,0,97.65625,116
USER_000737,risky_borrower,5,2,50.0,98
USER_000738,non_borrower,0,-1,0.0,102
USER_000739,responsible_borrower,3,0,97.65625,115
USER_000740,non_borrower,0,-1,0.0,106
USER_000741,non_borrower,0,-1,0.0,110
USER_000742,risky_borrower,1,2,50.0,90
USER_000743,occasional_borrower,2,1,62.5,103
USER_000744,responsible_borrower,3,0,97.65625,105
USER_000745,risky_borrower,5,1,50.0,121
USER_000746,non_borrower,0,-1,0.0,120
USER_000747,responsible_borrower,2,0,78.125,114
USER_000748,non_borrower,0,-1,0.0,93
USER_000749,non_borrower,0,-1,0.0,100
USER_000750,non_borrower,0,-1,0.0,85
USER_000751,non_borrower,0,-1,0.0,98
USER_000752,occasional_borrower,2,0,78.125,100
USER_000753,occasional_borrower,2,0,78.125,105
USER_000754,responsible_borrower,3,0,97.65625,103
USER_000755,responsible_borrower,3,1,78.125,110
USER_000756,responsible_borrower,4,0,122.0703125,101
USER_000757,non_borrower,0,-1,0.0,86
USER_000758,occasional_borrower,1,0,62.5,93
USER_000759,responsible_borrower,4,0,122.0703125,92
USER_000760,non_borrower,0,-1,0.0,110
USER_000761,non_borrower,0,-1,0.0,89
USER_000762,non_borrower,0,-1,0.0,101
USER_000763,responsible_borrower,3,0,97.65625,114
USER_000764,responsible_borrower,4,1,97.65625,102
USER_000765,non_borrower,0,-1,0.0,87
USER_000766,non_borrower,0,-1,0.0,91
USER_000767,responsible_borrower,2,0,78.125,125
USER_000768,risky_borrower,4,2,50.0,93
USER_000769,responsible_borrower,3,0,97.65625,105
USER_000770,responsible_borrower,2,0,78.125,103
USER_000771,non_borrower,0,-1,0.0,96
USER_000772,risky_borrower,5,1,50.0,116
USER_000773,occasional_borrower,2,1,62.5,100
USER_000774,non_borrower,0,-1,0.0,90
USER_000775,responsible_borrower,4,0,122.0703125,110
USER_000776,non_borrower,0,-1,0.0,100
USER_000777,occasional_borrower,2,1,62.5,123
USER_000778,responsible_borrower,4,0,122.0703125,114
USER_000779,risky_borrower,5,1,50.0,114
USER_000780,non_borrower,0,-1,0.0,72
USER_000781,non_borrower,0,-1,0.0,100
USER_000782,responsible_borrower,3,0,97.65625,104
USER_000783,non_borrower,0,-1,0.0,102
USER_000784,non_borrower,0,-1,0.0,109
USER_000785,non_borrower,0,-1,0.0,102
USER_000786,responsible_borrower,2,0,78.125,100
USER_000787,responsible_borrower,2,0,78.125,108
USER_000788,responsible_borrower,4,0,122.0703125,131
USER_000789,responsible_borrower,2,0,78.125,97
USER_000790,occasional_borrower,1,0,62.5,88
USER_000791,non_borrower,0,-1,0.0,104
USER_000792,defaulter,1,2,50.0,84
USER_000793,occasional_borrower,1,2,50.0,108
USER_000794,occasional_borrower,1,1,50.0,104
USER_000795,non_borrower,0,-1,0.0,108
USER_000796,responsible_borrower,3,1,78.125,114
USER_000797,responsible_borrower,3,0,97.65625,120
USER_000798,non_borrower,0,-1,0.0,106
USER_000799,non_borrower,0,-1,0.0,95
USER_000800,non_borrower,0,-1,0.0,109
USER_000801,non_borrower,0,-1,0.0,100
USER_000802,non_borrower,0,-1,0.0,103
USER_000803,occasional_borrower,1,0,62.5,107
USER_000804,occasional_borrower,2,1,62.5,108
USER_000805,non_borrower,0,-1,0.0,87
USER_000806,non_borrower,0,-1,0.0,97
USER_000807,occasional_borrower,2,1,62.5,96
USER_000808,non_borrower,0,-1,0.0,113
USER_000809,responsible_borrower,4,0,122.0703125,101
USER_000810,non_borrower,0,-1,0.0,93
USER_000811,risky_borrower,1,2,50.0,93
USER_000812,occasional_borrower,1,0,62.5,117
USER_000813,responsible_borrower,4,0,122.0703125,109
USER_000814,defaulter,1,2,50.0,101
USER_000815,responsible_borrower,2,0,78.125,86
USER_000816,non_borrower,0,-1,0.0,113
USER_000817,non_borrower,0,-1,0.0,110
USER_000818,occasional_borrower,2,0,78.125,110
USER_000819,non_borrower,0,-1,0.0,100
USER_000820,responsible_borrower,2,0,78.125,100
USER_000821,responsible_borrower,2,0,78.125,88
USER_000822,non_borrower,0,-1,0.0,114
USER_000823,responsible_borrower,2,1,62.5,107
USER_000824,occasional_borrower,2,0,78.125,92
USER_000825,responsible_borrower,3,0,97.65625,134
USER_000826,responsible_borrower,2,1,62.5,96
USER_000827,responsible_borrower,4,1,97.65625,103
USER_000828,responsible_borrower,2,1,62.5,114
USER_000829,responsible_borrower,2,0,78.125,98
USER_000830,responsible_borrower,3,1,78.125,101
USER_000831,responsible_borrower,3,0,97.65625,91
USER_000832,non_borrower,0,-1,0.0,99
USER_000833,responsible_borrower,2,0,78.125,103
USER_000834,responsible_borrower,2,0,78.125,116
USER_000835,occasional_borrower,2,0,78.125,98
USER_000836,non_borrower,0,-1,0.0,106
USER_000837,non_borrower,0,-1,0.0,105
USER_000838,occasional_borrower,2,0,78.125,103
USER_000839,responsible_borrower,2,0,78.125,101
USER_000840,non_borrower,0,-1,0.0,101
USER_000841,non_borrower,0,-1,0.0,104
USER_000842,non_borrower,0,-1,0.0,104
USER_000843,non_borrower,0,-1,0.0,102
USER_000844,non_borrower,0,-1,0.0,97
USER_000845,occasional_borrower,2,0,78.125,118
USER_000846,responsible_borrower,2,0,78.125,99
USER_000847,occasional_borrower,2,0,78.125,101
USER_000848,responsible_borrower,2,1,62.5,106
USER_000849,responsible_borrower,4,0,122.0703125,93
USER_000850,responsible_borrower,3,0,97.65625,127
USER_000851,non_borrower,0,-1,0.0,91
USER_000852,responsible_borrower,4,0,122.0703125,94
USER_000853,risky_borrower,5,2,50.0,104
USER_000854,non_borrower,0,-1,0.0,85
USER_000855,responsible_borrower,3,1,78.125,98
USER_000856,responsible_borrower,4,0,122.0703125,104
USER_000857,occasional_borrower,2,1,62.5,104
USER_000858,non_borrower,0,-1,0.0,94
USER_000859,responsible_borrower,4,1,97.65625,108
USER_000860,occasional_borrower,1,0,62.5,94
USER_000861,responsible_borrower,3,0,97.65625,87
USER_000862,non_borrower,0,-1,0.0,114
USER_000863,non_borrower,0,-1,0.0,118
USER_000864,non_borrower,0,-1,0.0,97
USER_000865,responsible_borrower,4,0,122.0703125,96
USER_000866,non_borrower,0,-1,0.0,99
USER_000867,non_borrower,0,-1,0.0,105
USER_000868,responsible_borrower,3,0,97.65625,97
USER_000869,non_borrower,0,-1,0.0,102
USER_000870,responsible_borrower,3,0,97.65625,90
USER_000871,occasional_borrower,1,0,62.5,95
USER_000872,risky_borrower,4,1,50.0,102
USER_000873,occasional_borrower,2,0,78.125,105
USER_000874,non_borrower,0,-1,0.0,106
USER_000875,responsible_borrower,3,0,97.65625,88
USER_000876,responsible_borrower,3,0,97.65625,99
USER_000877,risky_borrower,5,1,50.0,98
USER_000878,non_borrower,0,-1,0.0,94
USER_000879,responsible_borrower,3,0,97.65625,100
USER_000880,responsible_borrower,3,0,97.65625,100
USER_000881,non_borrower,0,-1,0.0,102
USER_000882,occasional_borrower,1,1,50.0,117
USER_000883,responsible_borrower,4,1,97.65625,108
USER_000884,responsible_borrower,3,1,78.125,92
USER_000885,responsible_borrower,4,1,78.125,105
USER_000886,responsible_borrower,2,0,78.125,99
USER_000887,responsible_borrower,2,0,78.125,102
USER_000888,non_borrower,0,-1,0.0,88
USER_000889,risky_borrower,4,1,50.0,100
USER_000890,responsible_borrower,2,0,78.125,96
USER_000891,non_borrower,0,-1,0.0,116
USER_000892,non_borrower,0,-1,0.0,104
USER_000893,responsible_borrower,3,1,78.125,88
USER_000894,responsible_borrower,2,0,78.125,117
USER_000895,responsible_borrower,2,0,78.125,110
USER_000896,non_borrower,0,-1,0.0,118
USER_000897,risky_borrower,1,2,50.0,105
USER_000898,non_borrower,0,-1,0.0,108
USER_000899,risky_borrower,5,1,50.0,105
USER_000900,non_borrower,0,-1,0.0,99
USER_000901,non_borrower,0,-1,0.0,103
USER_000902,occasional_borrower,2,0,78.125,104
USER_000903,responsible_borrower,4,0,122.0703125,96
USER_000904,non_borrower,0,-1,0.0,89
USER_000905,non_borrower,0,-1,0.0,93
USER_000906,responsible_borrower,2,0,78.125,104
USER_000907,non_borrower,0,-1,0.0,85
USER_000908,responsible_borrower,2,0,78.125,98
USER_000909,risky_borrower,2,2,50.0,94
USER_000910,responsible_borrower,3,0,97.65625,113
USER_000911,non_borrower,0,-1,0.0,93
USER_000912,responsible_borrower,4,0,122.0703125,111
USER_000913,occasional_borrower,1,0,62.5,123
USER_000914,non_borrower,0,-1,0.0,111
USER_000915,responsible_borrower,3,1,78.125,88
USER_000916,occasional_borrower,1,0,62.5,93
USER_000917,occasional_borrower,1,1,50.0,108
USER_000918,occasional_borrower,1,0,62.5,112
USER_000919,non_borrower,0,-1,0.0,118
USER_000920,non_borrower,0,-1,0.0,106
USER_000921,non_borrower,0,-1,0.0,91
USER_000922,responsible_borrower,2,0,78.125,94
USER_000923,risky_borrower,1,2,50.0,105
USER_000924,responsible_borrower,3,0,97.65625,117
USER_000925,occasional_borrower,2,0,78.125,100
USER_000926,non_borrower,0,-1,0.0,98
USER_000927,occasional_borrower,1,1,50.0,98
USER_000928,non_borrower,0,-1,0.0,105
USER_000929,responsible_borrower,2,0,78.125,97
USER_000930,non_borrower,0,-1,0.0,95
USER_000931,risky_borrower,6,1,50.0,112
USER_000932,responsible_borrower,4,0,122.0703125,110
USER_000933,non_borrower,0,-1,0.0,98
USER_000934,responsible_borrower,3,0,97.65625,110
USER_000935,responsible_borrower,3,1,78.125,107
USER_000936,risky_borrower,6,1,50.0,111
USER_000937,responsible_borrower,4,0,122.0703125,114
USER_000938,responsible_borrower,3,0,97.65625,94
USER_000939,responsible_borrower,4,0,122.0703125,111
USER_000940,non_borrower,0,-1,0.0,89
USER_000941,responsible_borrower,4,0,122.0703125,105
USER_000942,responsible_borrower,2,0,78.125,109
USER_000943,occasional_borrower,1,0,62.5,97
USER_000944,non_borrower,0,-1,0.0,93
USER_000945,non_borrower,0,-1,0.0,98
USER_000946,responsible_borrower,4,0,122.0703125,114
USER_000947,responsible_borrower,4,0,122.0703125,113
USER_000948,responsible_borrower,2,0,78.125,115
USER_000949,responsible_borrower,4,0,122.0703125,96
USER_000950,non_borrower,0,-1,0.0,115
USER_000951,responsible_borrower,2,1,62.5,105
USER_000952,risky_borrower,5,1,50.0,112
USER_000953,occasional_borrower,1,0,62.5,107
USER_000954,responsible_borrower,2,0,78.125,110
USER_000955,responsible_borrower,2,1,50.0,105
USER_000956,non_borrower,0,-1,0.0,112
USER_000957,occasional_borrower,1,0,62.5,96
USER_000958,occasional_borrower,2,1,62.5,95
USER_000959,non_borrower,0,-1,0.0,98
USER_000960,risky_borrower,4,2,50.0,82
USER_000961,responsible_borrower,3,1,78.125,105
USER_000962,non_borrower,0,-1,0.0,99
USER_000963,occasional_borrower,1,0,62.5,92
USER_000964,non_borrower,0,-1,0.0,101
USER_000965,non_borrower,0,-1,0.0,102
USER_000966,responsible_borrower,3,1,78.125,105
USER_000967,responsible_borrower,4,1,97.65625,107
USER_000968,responsible_borrower,2,0,78.125,101
USER_000969,occasional_borrower,1,1,50.0,99
USER_000970,risky_borrower,5,1,50.0,114
USER_000971,occasional_borrower,2,0,78.125,114
USER_000972,non_borrower,0,-1,0.0,111
USER_000973,occasional_borrower,2,1,62.5,107
USER_000974,occasional_borrower,2,1,50.0,109
USER_000975,non_borrower,0,-1,0.0,113
USER_000976,occasional_borrower,1,0,62.5,100
USER_000977,non_borrower,0,-1,0.0,96
USER_000978,non_borrower,0,-1,0.0,94
USER_000979,risky_borrower,4,1,50.0,105
USER_000980,responsible_borrower,2,0,78.125,91
USER_000981,non_borrower,0,-1,0.0,99
USER_000982,occasional_borrower,2,0,78.125,103
USER_000983,risky_borrower,1,2,50.0,88
USER_000984,responsible_borrower,2,1,62.5,103
USER_000985,non_borrower,0,-1,0.0,98
USER_000986,responsible_borrower,3,0,97.65625,118
USER_000987,responsible_borrower,4,0,122.0703125,101
USER_000988,responsible_borrower,2,0,78.125,82
USER_000989,non_borrower,0,-1,0.0,102
USER_000990,responsible_borrower,2,0,78.125,111
USER_000991,responsible_borrower,3,0,97.65625,95
USER_000992,non_borrower,0,-1,0.0,99
USER_000993,risky_borrower,6,1,50.0,128
USER_000994,responsible_borrower,3,0,97.65625,93
USER_000995,non_borrower,0,-1,0.0,84
USER_000996,responsible_borrower,2,0,78.125,104
USER_000997,responsible_borrower,4,0,122.0703125,94
USER_000998,responsible_borrower,4,1,97.65625,99
USER_000999,responsible_borrower,3,0,97.65625,109
USER_001000,responsible_borrower,4,0,122.0703125,117
USER_001001,responsible_borrower,4,0,122.0703125,98
USER_001002,non_borrower,0,-1,0.0,89
USER_001003,responsible_borrower,2,0,78.125,99
USER_001004,non_borrower,0,-1,0.0,115
USER_001005,non_borrower,0,-1,0.0,82
USER_001006,responsible_borrower,3,0,97.65625,119
USER_001007,risky_borrower,4,1,50.0,111
USER_001008,non_borrower,0,-1,0.0,106
USER_001009,non_borrower,0,-1,0.0,104
USER_001010,occasional_borrower,1,0,62.5,106
USER_001011,non_borrower,0,-1,0.0,90
USER_001012,responsible_borrower,2,0,78.125,108
USER_001013,non_borrower,0,-1,0.0,88
USER_001014,responsible_borrower,2,0,78.125,107
USER_001015,occasional_borrower,2,0,78.125,119
USER_001016,responsible_borrower,4,1,78.125,122
USER_001017,responsible_borrower,2,0,78.125,114
USER_001018,risky_borrower,5,1,50.0,112
USER_001019,responsible_borrower,2,0,78.125,97
USER_001020,non_borrower,0,-1,0.0,106
USER_001021,non_borrower,0,-1,0.0,101
USER_001022,responsible_borrower,2,1,62.5,97
USER_001023,non_borrower,0,-1,0.0,109
USER_001024,responsible_borrower,2,1,62.5,112
USER_001025,responsible_borrower,2,0,78.125,115
USER_001026,occasional_borrower,2,1,62.5,106
USER_001027,non_borrower,0,-1,0.0,102
USER_001028,non_borrower,0,-1,0.0,101
USER_001029,responsible_borrower,4,0,122.0703125,109
USER_001030,non_borrower,0,-1,0.0,110
USER_001031,non_borrower,0,-1,0.0,98
USER_001032,responsible_borrower,3,1,78.125,110
USER_001033,non_borrower,0,-1,0.0,105
USER_001034,occasional_borrower,2,0,78.125,108
USER_001035,responsible_borrower,3,0,97.65625,113
USER_001036,non_borrower,0,-1,0.0,87
USER_001037,occasional_borrower,2,1,62.5,95
USER_001038,non_borrower,0,-1,0.0,101
USER_001039,non_borrower,0,-1,0.0,101
USER_001040,responsible_borrower,3,0,97.65625,109
USER_001041,non_borrower,0,-1,0.0,106
USER_001042,non_borrower,0,-1,0.0,102
USER_001043,non_borrower,0,-1,0.0,110
USER_001044,responsible_borrower,2,0,78.125,104
