transaction_amount,transaction_type,time_of_day,is_first_time_recipient,urgency_indicator,amount_unusual_for_user,transaction_speed,agent_location_risk,transaction_region,unusual_hours_for_region,multiple_quick_attempts,session_duration_seconds,is_fraud,fraud_type
82.79231131,transfer,afternoon,0,0,1,normal,low,same_region,0,0,869.951452,0,legitimate
164.1739713,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,0.01421891797,0,legitimate
50.25986318,cash-in,morning,0,0,1,normal,medium,same_region,0,0,668.3408706,0,legitimate
480.2761869,cash-in,morning,0,0,0,normal,low,same_region,0,0,137.5654272,0,legitimate
251.7690986,cash-in,night,0,0,1,immediate,medium,different_region,1,0,125.7608185,0,legitimate
117.191591,cash-in,night,0,1,0,normal,low,same_region,0,0,194.8650397,0,legitimate
216.7819803,cash-in,afternoon,0,0,0,normal,medium,same_region,1,0,305.0777802,0,legitimate
697.0612684,cash-out,afternoon,0,0,0,normal,low,same_region,1,0,396.18398,0,legitimate
125.2283123,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,334.6315597,0,legitimate
288.7450412,cash-in,night,1,0,1,normal,low,same_region,0,0,0.01421891797,0,legitimate
74.26753023,cash-in,night,1,0,0,normal,high,same_region,0,0,159.9535887,0,legitimate
1152.876585,cash-out,afternoon,0,0,0,normal,low,same_region,1,0,10.48678825,0,legitimate
40.38952681,cash-out,afternoon,0,0,1,immediate,low,same_region,0,0,534.0697077,0,legitimate
3074.398259,cash-out,afternoon,0,0,0,normal,medium,same_region,0,0,172.3305003,1,legitimate
305.670491,transfer,morning,0,1,0,immediate,low,same_region,1,0,909.4559639,0,legitimate
144.3792694,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,0.01421891797,0,legitimate
904.2777798,transfer,afternoon,1,0,1,immediate,medium,same_region,0,0,476.1801011,0,legitimate
273.8168188,cash-out,afternoon,1,1,1,normal,medium,different_region,1,0,20.04628453,0,legitimate
1090.690522,cash-in,night,0,0,1,normal,low,same_region,0,0,79.61005844,0,legitimate
3671.053732,cash-out,afternoon,1,0,1,normal,low,same_region,1,0,69.65044076,0,legitimate
216.9295407,cash-in,night,0,1,1,normal,low,different_region,0,0,962.0176519,0,legitimate
31.66664632,transfer,night,0,0,0,normal,medium,same_region,1,0,1322.437446,1,legitimate
88.51269612,transfer,morning,0,1,0,normal,high,different_region,0,0,379.2890474,0,legitimate
94.2082472,transfer,night,1,1,1,normal,low,different_region,0,0,533.5212866,0,legitimate
70.04317052,transfer,afternoon,0,0,0,normal,low,same_region,0,1,562.1870623,0,legitimate
146.124585,cash-in,night,0,1,0,normal,low,same_region,0,1,37.73930001,0,legitimate
262.0614421,cash-in,morning,0,0,1,immediate,low,different_region,1,0,112.7891154,0,legitimate
92.58606263,cash-in,morning,0,0,0,normal,high,same_region,0,0,71.27449965,0,legitimate
934.5001334,cash-in,morning,1,0,1,normal,low,different_region,1,0,29.26763101,0,legitimate
248.2020308,cash-in,afternoon,0,0,1,normal,low,different_region,1,0,736.6461332,0,legitimate
79.34103959,cash-in,afternoon,0,0,0,normal,high,same_region,0,0,64.09884922,0,legitimate
303.0653628,transfer,morning,0,0,0,normal,low,same_region,0,0,367.4014347,0,legitimate
193.5459295,cash-out,night,0,1,0,normal,low,same_region,0,0,19.01410306,0,legitimate
2615.4255,transfer,afternoon,0,0,1,normal,low,same_region,1,0,183.6198301,0,legitimate
1057.082731,cash-in,night,1,0,0,normal,low,same_region,0,0,73.620223,0,legitimate
82.85697924,transfer,night,0,0,0,normal,medium,same_region,0,0,60.34772084,0,legitimate
116.2588214,cash-in,night,0,0,1,normal,low,same_region,0,0,357.8984606,0,legitimate
404.8873549,cash-out,morning,1,1,1,normal,low,same_region,0,0,342.6307813,0,legitimate
340.6504463,cash-in,afternoon,1,0,0,normal,medium,different_region,0,1,204.5493041,0,legitimate
51.20305357,cash-in,morning,0,1,0,normal,low,same_region,0,0,707.5169537,1,legitimate
153.6982183,cash-out,afternoon,0,1,0,normal,high,same_region,0,0,142.198735,0,legitimate
238.5404108,transfer,morning,0,0,0,normal,medium,same_region,0,0,456.3907143,0,legitimate
276.6367257,cash-in,morning,1,0,0,normal,medium,different_region,1,0,135.2110215,0,legitimate
500.6974591,cash-in,night,0,0,1,normal,medium,same_region,0,0,18.78271644,0,legitimate
111.9071303,transfer,afternoon,1,1,0,normal,medium,same_region,1,0,347.9085282,0,legitimate
129.2775224,transfer,night,1,0,1,normal,low,same_region,0,1,132.7624645,0,legitimate
46.20389809,cash-out,morning,1,1,0,normal,low,same_region,0,0,28.70959527,0,legitimate
70.83878811,transfer,afternoon,1,1,1,normal,low,different_region,0,1,90.70977563,0,legitimate
109.2726388,cash-in,afternoon,1,0,1,normal,low,same_region,0,0,673.0052337,0,legitimate
87.54356315,transfer,morning,0,0,0,normal,low,same_region,0,0,231.745627,0,legitimate
226.7190176,cash-in,afternoon,0,0,1,normal,medium,same_region,0,0,233.3739022,0,legitimate
258.9099362,transfer,afternoon,0,0,1,immediate,medium,same_region,0,0,201.7383101,0,legitimate
28.73964541,cash-in,night,0,0,0,normal,low,same_region,0,0,589.4631409,0,legitimate
210.6460026,cash-in,night,0,0,0,normal,high,same_region,0,0,378.4644487,0,legitimate
422.5493385,transfer,morning,0,0,0,immediate,medium,same_region,0,0,582.2838879,0,legitimate
885.1370995,cash-out,morning,0,1,0,normal,low,same_region,0,0,152.882381,0,social_engineering
756.5901098,cash-in,afternoon,0,0,1,normal,low,same_region,0,1,532.6605478,0,legitimate
207.4859635,cash-in,night,1,1,1,normal,medium,same_region,0,0,261.0833828,0,legitimate
443.1894414,cash-in,night,0,1,0,normal,high,same_region,0,0,268.6599492,0,legitimate
114.5756994,transfer,morning,0,0,1,normal,low,same_region,0,0,15.04568373,0,legitimate
71.0600239,cash-in,afternoon,0,0,0,normal,low,same_region,0,1,176.478602,0,legitimate
360.8744792,cash-in,morning,0,1,0,normal,low,same_region,0,0,185.2314433,0,legitimate
288.9278233,transfer,afternoon,0,1,1,normal,low,same_region,0,0,611.2271746,0,legitimate
253.9524561,cash-in,morning,0,0,0,normal,high,same_region,0,0,232.7703931,0,identity_theft
93.07428858,cash-out,afternoon,0,0,0,normal,high,same_region,0,1,467.4625784,0,legitimate
537.7337713,cash-out,afternoon,0,0,0,normal,high,same_region,1,0,282.9684699,0,legitimate
287.7455132,cash-in,morning,0,0,1,normal,high,same_region,0,1,45.0444642,0,legitimate
280.1146844,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,1524.398591,0,legitimate
159.0933164,cash-in,night,0,1,0,normal,low,same_region,0,0,175.9196066,0,legitimate
154.6637873,cash-out,afternoon,0,0,0,normal,medium,same_region,0,0,155.7455705,0,legitimate
183.3210737,cash-in,morning,0,0,0,immediate,low,same_region,0,0,50.43694491,0,legitimate
134.6510231,transfer,night,0,1,1,normal,high,same_region,1,0,343.0220722,1,legitimate
475.0739641,cash-in,night,0,0,0,normal,high,same_region,0,0,734.2795642,0,legitimate
83.92111331,cash-out,night,0,0,0,normal,low,same_region,1,0,107.7583994,1,legitimate
93.32717743,cash-in,morning,0,0,0,normal,low,same_region,0,0,1080.576124,0,legitimate
423.8710607,transfer,night,0,0,1,normal,low,same_region,0,0,69.87938222,0,legitimate
140.3950117,transfer,night,0,0,1,normal,low,same_region,0,0,181.4820983,0,legitimate
48.54177831,cash-in,morning,1,0,1,normal,low,same_region,0,0,622.9501836,0,legitimate
107.2561393,cash-out,afternoon,0,1,0,normal,low,same_region,0,0,512.1714177,1,legitimate
1829.059531,cash-in,night,0,0,1,normal,low,same_region,0,0,252.8387789,0,legitimate
222.1335032,cash-out,night,0,0,0,normal,low,same_region,0,0,65.49654185,0,legitimate
89.46914524,transfer,afternoon,0,0,0,normal,low,same_region,0,0,414.8871005,0,legitimate
313.4316069,cash-in,night,1,1,0,normal,high,same_region,1,0,91.62779776,0,legitimate
78.15708914,transfer,morning,0,0,1,normal,low,same_region,0,0,207.8359308,0,legitimate
39.18012222,cash-in,morning,0,0,1,normal,medium,same_region,0,0,449.9922434,0,legitimate
2339.740005,cash-in,afternoon,0,0,1,normal,low,same_region,1,0,286.072223,0,legitimate
628.9358659,cash-in,afternoon,0,0,0,normal,medium,same_region,0,0,409.2851248,0,legitimate
249.5020667,cash-out,afternoon,0,1,0,normal,low,same_region,0,0,881.6016786,0,legitimate
39.40720032,cash-in,night,0,1,0,normal,low,same_region,0,0,810.4275417,0,legitimate
317.9755714,cash-out,night,0,0,1,normal,high,same_region,1,0,359.0579012,0,legitimate
489.5491442,cash-out,afternoon,0,1,0,normal,medium,same_region,0,0,619.7315843,0,legitimate
305.4791371,transfer,afternoon,0,0,0,immediate,medium,same_region,1,1,351.7876847,0,legitimate
65.94245014,transfer,morning,0,1,0,normal,medium,same_region,1,0,225.5074815,0,legitimate
89.514376,cash-in,afternoon,0,0,1,normal,low,different_region,1,0,180.6359746,0,legitimate
503.8627797,cash-in,night,1,1,1,normal,low,different_region,0,0,0.01421891797,0,legitimate
100.374905,cash-out,night,0,0,1,normal,high,same_region,0,0,213.6070757,1,legitimate
224.2846411,cash-out,morning,0,0,0,normal,low,same_region,0,0,33.53112709,1,legitimate
181.9563866,transfer,afternoon,0,1,0,normal,low,same_region,0,0,604.6022035,0,legitimate
160.3670625,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,29.86995256,0,legitimate
453.2008603,transfer,afternoon,0,0,1,normal,low,same_region,0,0,84.36378294,0,legitimate
675.7421419,cash-in,night,1,1,1,normal,medium,same_region,0,0,1451.710175,0,legitimate
111.7826385,transfer,morning,1,0,1,immediate,high,same_region,0,0,215.6922035,0,legitimate
279.3910542,transfer,afternoon,0,0,0,normal,low,same_region,0,0,249.370572,0,sim_swap
59.54543849,cash-out,night,0,0,1,immediate,low,same_region,0,0,1865.498895,0,legitimate
786.9122379,transfer,night,0,1,0,normal,low,same_region,0,0,362.9718216,0,legitimate
286.5841059,cash-out,night,0,0,1,normal,high,same_region,0,0,412.4532041,0,legitimate
227.7295767,transfer,night,0,0,1,normal,medium,same_region,0,0,314.6188081,0,legitimate
544.3018817,cash-out,night,1,0,0,normal,low,same_region,0,0,354.743609,0,legitimate
791.83815,cash-out,night,1,0,1,normal,medium,same_region,1,0,255.9783909,0,legitimate
1072.067279,cash-out,afternoon,1,0,1,normal,low,same_region,1,1,107.4565666,0,legitimate
50.33324105,cash-out,afternoon,0,0,0,normal,high,same_region,0,0,361.3989409,0,legitimate
199.0099296,cash-out,night,1,0,1,normal,low,same_region,0,1,169.6225328,0,legitimate
57.79445468,transfer,night,0,0,1,normal,medium,same_region,0,0,257.989824,0,legitimate
307.2260476,cash-in,morning,0,0,1,normal,medium,same_region,0,0,394.0908105,0,legitimate
53.43737437,cash-out,morning,0,1,0,immediate,medium,same_region,1,0,54.99849461,0,legitimate
41.91167031,cash-in,afternoon,1,0,0,immediate,low,same_region,0,0,115.5276435,0,legitimate
95.27752857,cash-out,night,1,1,0,normal,medium,same_region,0,0,315.3393284,0,legitimate
69.56431457,cash-in,morning,1,1,1,normal,high,same_region,1,0,389.36086,1,legitimate
217.7995294,cash-in,afternoon,0,0,1,normal,high,same_region,0,0,396.0044181,0,legitimate
139.6490369,cash-in,afternoon,0,1,0,immediate,medium,same_region,1,0,283.6818423,0,sim_swap
169.7712294,cash-in,night,0,1,1,normal,low,same_region,0,0,305.1512408,0,legitimate
80.80745127,cash-out,afternoon,1,1,1,normal,low,same_region,0,0,70.51111104,0,legitimate
215.6565265,cash-in,afternoon,1,1,0,normal,low,same_region,1,0,23.11524345,0,legitimate
37.84364368,cash-in,afternoon,1,1,0,normal,low,same_region,1,0,168.8338098,0,legitimate
134.8924418,cash-in,night,1,0,0,normal,medium,same_region,0,0,320.3951227,0,legitimate
197.4608812,cash-out,night,0,1,0,normal,medium,different_region,0,0,204.6835954,0,legitimate
108.9507666,transfer,night,1,0,1,normal,low,same_region,0,0,16.42303764,0,legitimate
244.3342992,cash-out,morning,0,0,0,normal,low,same_region,0,0,238.9629622,0,legitimate
277.9764625,transfer,night,0,1,0,normal,low,same_region,0,0,717.6016731,0,legitimate
174.8411973,cash-in,night,1,0,1,normal,low,same_region,0,0,28.03871714,0,legitimate
125.3691568,cash-in,night,0,1,0,normal,low,same_region,0,0,293.0403042,0,legitimate
252.786109,transfer,morning,0,0,0,normal,low,same_region,1,0,345.6800112,0,legitimate
107.0670439,cash-out,afternoon,0,0,1,normal,high,same_region,1,0,102.0203521,0,legitimate
70.23588703,cash-in,morning,0,0,0,normal,high,same_region,0,0,331.4866111,0,legitimate
399.0592256,cash-out,night,0,0,0,normal,low,same_region,1,0,0.01421891797,0,legitimate
298.9980306,cash-out,morning,0,0,1,normal,high,same_region,0,0,387.2918842,0,legitimate
177.6100845,cash-in,afternoon,0,0,1,normal,high,same_region,1,0,258.5597292,0,legitimate
1517.115925,cash-in,night,0,0,1,normal,medium,same_region,1,0,258.2135219,0,legitimate
74.53012546,cash-out,night,0,0,0,normal,medium,same_region,0,0,262.817125,0,legitimate
68.52433456,transfer,morning,1,0,0,immediate,high,same_region,1,0,545.5102527,0,legitimate
334.9133732,cash-in,morning,0,0,1,immediate,high,same_region,0,0,112.5826251,0,legitimate
218.7537069,cash-out,morning,1,1,0,normal,low,same_region,1,1,254.4043878,0,legitimate
38.04762977,transfer,morning,0,0,0,normal,low,same_region,0,0,166.430144,0,legitimate
144.833742,cash-out,night,1,0,1,immediate,medium,same_region,0,1,684.6991551,0,legitimate
135.8212785,transfer,morning,0,0,0,immediate,medium,same_region,1,0,118.0128488,0,legitimate
114.3607899,cash-out,afternoon,0,0,0,normal,medium,same_region,0,0,186.4824265,0,legitimate
89.79084075,cash-in,morning,0,0,1,normal,medium,same_region,1,0,334.8741267,0,legitimate
143.9752422,cash-out,night,1,0,0,normal,high,same_region,1,0,473.1426155,0,legitimate
159.5337396,cash-in,night,1,0,1,normal,medium,same_region,1,0,291.1834887,0,legitimate
65.71963505,transfer,morning,0,0,1,normal,low,different_region,0,0,57.2532414,0,legitimate
1985.582853,transfer,morning,0,1,1,normal,medium,same_region,0,0,236.0744216,0,identity_theft
242.5116662,cash-in,morning,0,0,0,normal,medium,same_region,0,0,909.4510099,0,legitimate
235.503725,cash-in,morning,0,1,1,normal,low,same_region,0,0,366.6322568,0,legitimate
124.7889056,transfer,morning,0,1,1,normal,high,same_region,0,1,97.33436551,0,legitimate
146.9094377,transfer,afternoon,0,0,0,normal,low,same_region,0,0,37.67495211,1,legitimate
56.01664489,cash-in,afternoon,0,1,1,normal,low,same_region,0,0,136.9745123,0,legitimate
375.8793112,transfer,afternoon,0,1,1,immediate,low,same_region,0,0,632.5340105,0,legitimate
392.9120278,cash-out,afternoon,0,0,0,normal,high,same_region,1,0,505.6758013,0,identity_theft
147.4572347,cash-out,afternoon,1,0,0,normal,medium,same_region,1,0,262.8342332,0,legitimate
516.4494926,cash-out,afternoon,0,0,0,normal,high,same_region,0,1,182.929088,0,legitimate
325.7306622,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,362.0061555,0,legitimate
1325.222847,transfer,morning,0,0,0,normal,high,same_region,0,1,31.19370739,0,legitimate
134.2482894,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,406.6214873,0,legitimate
69.76187694,cash-in,night,1,0,0,normal,low,same_region,0,0,469.4110788,0,legitimate
5002.145549,transfer,afternoon,0,1,0,normal,low,same_region,0,1,166.2693172,0,legitimate
315.7877174,transfer,night,0,1,0,immediate,medium,same_region,0,0,32.76854988,0,legitimate
110.0708336,cash-in,morning,0,0,1,normal,low,same_region,0,0,376.4508027,0,legitimate
59.58585282,transfer,morning,0,0,0,normal,low,same_region,0,0,439.4513301,0,legitimate
243.0370423,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,256.4069785,0,legitimate
1106.618565,cash-in,night,0,0,0,normal,low,same_region,0,0,47.15948948,0,legitimate
56.56209854,cash-out,afternoon,1,1,0,normal,low,different_region,0,0,132.8612257,0,legitimate
20.4327529,cash-out,morning,0,1,0,normal,low,same_region,0,0,154.9150298,0,legitimate
134.7099456,cash-out,morning,0,0,0,immediate,medium,same_region,1,0,1235.123472,0,legitimate
574.2790699,cash-in,morning,1,1,0,normal,low,same_region,0,1,339.5506013,0,legitimate
107.371803,cash-out,morning,0,0,0,normal,low,different_region,0,0,150.4355363,0,legitimate
220.8646095,cash-in,afternoon,0,0,0,immediate,low,different_region,0,1,274.9108446,0,legitimate
491.080452,transfer,night,0,0,0,normal,high,same_region,0,0,1157.721486,0,legitimate
131.4750099,cash-out,morning,0,1,0,normal,low,same_region,0,0,75.09304819,0,legitimate
118.0854962,cash-in,afternoon,0,0,1,normal,medium,same_region,0,0,872.6422953,0,sim_swap
184.2956156,cash-in,afternoon,0,1,1,normal,low,same_region,1,0,296.9801188,0,legitimate
127.2201204,cash-in,afternoon,0,0,1,immediate,low,different_region,1,0,337.0479956,0,legitimate
292.3660997,cash-in,afternoon,1,0,1,immediate,medium,same_region,0,0,23.6677694,0,legitimate
155.8524396,transfer,afternoon,0,0,0,normal,high,same_region,0,0,277.4146573,0,legitimate
134.7788112,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,18.58248928,0,legitimate
117.240408,cash-out,morning,0,0,0,normal,low,same_region,0,0,68.76645379,0,legitimate
217.0807808,cash-in,night,0,0,0,normal,medium,same_region,0,0,209.7431153,0,legitimate
196.8870637,transfer,morning,0,0,0,normal,low,same_region,0,0,157.3026085,0,legitimate
65.21774493,cash-out,morning,0,0,0,normal,low,same_region,0,0,312.4658239,0,legitimate
267.0923895,cash-in,morning,1,0,0,normal,low,same_region,0,0,37.2517197,0,legitimate
64.95330481,transfer,night,0,1,1,normal,medium,same_region,0,0,191.5135801,0,social_engineering
48.26773695,cash-in,night,1,1,0,normal,medium,same_region,1,0,1409.567999,0,legitimate
167.7240097,cash-out,night,0,0,0,normal,low,same_region,0,0,586.4253478,0,legitimate
246.9470431,cash-in,morning,0,0,0,immediate,low,same_region,0,0,357.4277178,0,legitimate
125.9503679,cash-in,morning,0,0,0,normal,low,same_region,0,0,762.0513991,0,legitimate
72.26636608,cash-in,morning,1,0,1,normal,low,same_region,1,0,313.9423024,0,legitimate
122.156943,cash-in,afternoon,0,1,1,normal,low,same_region,0,0,187.2170248,0,legitimate
100.5813092,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,143.3688832,0,legitimate
234.0416614,cash-in,afternoon,1,1,0,normal,low,same_region,0,0,352.988057,0,legitimate
134.8235445,cash-in,night,0,0,0,normal,medium,same_region,0,1,20.28343301,0,legitimate
171.3327423,transfer,night,0,0,1,normal,low,same_region,1,0,980.2162634,0,legitimate
164.8034003,transfer,afternoon,0,1,1,normal,low,same_region,0,1,361.5218388,0,legitimate
115.5904297,cash-in,night,0,0,0,normal,high,same_region,0,0,261.2629299,0,legitimate
4312.30304,cash-in,night,0,1,1,normal,low,different_region,1,0,121.0379665,0,legitimate
194.3706072,cash-out,night,0,0,1,normal,low,different_region,1,0,371.0616471,0,legitimate
71.52981837,cash-in,afternoon,0,0,1,normal,low,different_region,0,0,374.398365,0,legitimate
364.2192812,cash-out,afternoon,0,0,1,normal,medium,same_region,0,0,144.3190892,0,legitimate
95.85571248,transfer,night,0,0,0,normal,medium,same_region,0,0,27.92158636,0,legitimate
653.1382816,transfer,morning,0,0,1,immediate,low,same_region,0,0,317.3246764,0,legitimate
906.420259,cash-out,night,0,0,1,normal,high,same_region,0,0,333.4512436,0,legitimate
